ensembl_id,gene_symbol,alias,alias_norm,source
ENSG00000292372,WASH6P,CXYORF1,cxyorf1,ensembl:human
ENSG00000292372,WASH6P,FAM39A,fam39a,ensembl:human
ENSG00000292370,WASIR1,NCRNA00286B,ncrna00286b,ensembl:human
ENSG00000292373,IL9R,CD129,cd129,ensembl:human
ENSG00000292366,VAMP7,SYBL1,sybl1,ensembl:human
ENSG00000292366,VAMP7,TI-VAMP,tivamp,ensembl:human
ENSG00000292366,VAMP7,VAMP-7,vamp7,ensembl:human
ENSG00000236435,TSPY12P,TSPYP2,tspyp2,ensembl:human
ENSG00000258991,DUX4L19,DUXY4,duxy4,ensembl:human
ENSG00000231988,OFD1P3Y,OFD1P19,ofd1p19,ensembl:human
ENSG00000231988,OFD1P3Y,OFD1P19Y,ofd1p19y,ensembl:human
ENSG00000231988,OFD1P3Y,OFD1P3,ofd1p3,ensembl:human
ENSG00000231988,OFD1P3Y,OFD1PY19,ofd1py19,ensembl:human
ENSG00000231988,OFD1P3Y,OFD1PY3,ofd1py3,ensembl:human
ENSG00000231988,OFD1P3Y,OFDYP3,ofdyp3,ensembl:human
ENSG00000271595,ELOCP35,TCEB1P35,tceb1p35,ensembl:human
ENSG00000183704,SLC9B1P1,NHEDC1P1,nhedc1p1,ensembl:human
ENSG00000232927,USP12PY,USP12P3,usp12p3,ensembl:human
ENSG00000277438,KDM5DP1,SMCYP,smcyp,ensembl:human
ENSG00000259154,DUX4L17,DUXY3,duxy3,ensembl:human
ENSG00000285470,TUSC2P1,TUSC2P,tusc2p,ensembl:human
ENSG00000234620,PUDPP1,FAM16AY,fam16ay,ensembl:human
ENSG00000234620,PUDPP1,HDHD1BP,hdhd1bp,ensembl:human
ENSG00000234620,PUDPP1,HDHD1P1,hdhd1p1,ensembl:human
ENSG00000273693,CDRT15P10,C2ORF27AP1,c2orf27ap1,ensembl:human
ENSG00000236477,RPS24P1,RPS24P,rps24p,ensembl:human
ENSG00000183753,BPY2,BPY2A,bpy2a,ensembl:human
ENSG00000183753,BPY2,VCY2,vcy2,ensembl:human
ENSG00000183753,BPY2,VCY2A,vcy2a,ensembl:human
ENSG00000226863,SHROOM2P1,APXLP,apxlp,ensembl:human
ENSG00000259029,DUX4L18,DUXY2,duxy2,ensembl:human
ENSG00000275828,CHEK2P1,CHEK2L1,chek2l1,ensembl:human
ENSG00000277519,OFD1P16Y,OFD1P16,ofd1p16,ensembl:human
ENSG00000277519,OFD1P16Y,OFD1PY16,ofd1py16,ensembl:human
ENSG00000277519,OFD1P16Y,OFDYP16,ofdyp16,ensembl:human
ENSG00000215583,ASS1P6,ASSP6,assp6,ensembl:human
ENSG00000233774,MED14P1,CRSP2P,crsp2p,ensembl:human
ENSG00000233774,MED14P1,CXORF4P,cxorf4p,ensembl:human
ENSG00000233774,MED14P1,MED14P,med14p,ensembl:human
ENSG00000232226,ARSFP1,ARSFP,arsfp,ensembl:human
ENSG00000232419,TTTY19,NCRNA00144,ncrna00144,ensembl:human
ENSG00000226906,TTTY4,LINC00123,linc00123,ensembl:human
ENSG00000226906,TTTY4,TTTY4A,ttty4a,ensembl:human
ENSG00000226906,TTTY4,TTY4,tty4,ensembl:human
ENSG00000235649,MXRA5Y,ADLICANP,adlicanp,ensembl:human
ENSG00000235649,MXRA5Y,MXRA5P,mxra5p,ensembl:human
ENSG00000235649,MXRA5Y,MXRA5P1,mxra5p1,ensembl:human
ENSG00000258567,DUX4L16,DUXY1,duxy1,ensembl:human
ENSG00000228240,TTTY17A,NCRNA00140,ncrna00140,ensembl:human
ENSG00000228240,TTTY17A,TTTY17,ttty17,ensembl:human
ENSG00000224989,FAM41AY1,FAM41AY,fam41ay,ensembl:human
ENSG00000227830,TRIM60P3Y,TRIM60P3,trim60p3,ensembl:human
ENSG00000227830,TRIM60P3Y,TRIM60PY3,trim60py3,ensembl:human
ENSG00000216777,PRRC2CP1,BAT2D1P1,bat2d1p1,ensembl:human
ENSG00000216777,PRRC2CP1,BAT2L2P1,bat2l2p1,ensembl:human
ENSG00000225117,ARSDP1,ARSDP,arsdp,ensembl:human
ENSG00000225117,ARSDP1,ARSDY1,arsdy1,ensembl:human
ENSG00000232730,FAM8A4P,FAM8A8P,fam8a8p,ensembl:human
ENSG00000232764,TRIM60P8Y,TRIM60P8,trim60p8,ensembl:human
ENSG00000232764,TRIM60P8Y,TRIM60PY8,trim60py8,ensembl:human
ENSG00000227949,CYCSP46,HCP46,hcp46,ensembl:human
ENSG00000227949,CYCSP46,HCP47,hcp47,ensembl:human
ENSG00000252315,RNA5SP520,RN5S520,rn5s520,ensembl:human
ENSG00000252012,RNA5SP521,RN5S521,rn5s521,ensembl:human
ENSG00000169953,HSFY2,FLJ25453,flj25453,ensembl:human
ENSG00000284058,RNA5SP266,RN5S266,rn5s266,ensembl:human
ENSG00000228193,ELOCP14,TCEB1P14,tceb1p14,ensembl:human
ENSG00000238088,OFD1P7Y,OFD1P7,ofd1p7,ensembl:human
ENSG00000238088,OFD1P7Y,OFD1PY7,ofd1py7,ensembl:human
ENSG00000238088,OFD1P7Y,OFDYP7,ofdyp7,ensembl:human
ENSG00000185275,CD24P4,CD24L4,cd24l4,ensembl:human
ENSG00000238191,CLUHP1,KIAA0664L1,kiaa0664l1,ensembl:human
ENSG00000238191,CLUHP1,KIAA0664P1,kiaa0664p1,ensembl:human
ENSG00000229129,ACTG1P2,ACTGP2,actgp2,ensembl:human
ENSG00000229129,ACTG1P2,ACTL2,actl2,ensembl:human
ENSG00000224964,TRAPPC2P3,SEDLP3,sedlp3,ensembl:human
ENSG00000225740,ELOCP6,TCEB1P6,tceb1p6,ensembl:human
ENSG00000226116,USP9YP6,CDY24P,cdy24p,ensembl:human
ENSG00000230412,ELOCP12,TCEB1P12,tceb1p12,ensembl:human
ENSG00000225895,TRAPPC2P8,TRAPPC2P3B,trappc2p3b,ensembl:human
ENSG00000236599,ELOCP26,TCEB1P26,tceb1p26,ensembl:human
ENSG00000228945,CLUHP2,KIAA0664L2,kiaa0664l2,ensembl:human
ENSG00000228945,CLUHP2,KIAA0664P2,kiaa0664p2,ensembl:human
ENSG00000251953,RNA5SP522,RN5S522,rn5s522,ensembl:human
ENSG00000252667,RNA5SP523,RN5S523,rn5s523,ensembl:human
ENSG00000225716,ELOCP13,TCEB1P13,tceb1p13,ensembl:human
ENSG00000229406,OFD1P4Y,OFD1P4,ofd1p4,ensembl:human
ENSG00000229406,OFD1P4Y,OFD1PY4,ofd1py4,ensembl:human
ENSG00000229406,OFD1P4Y,OFDYP4,ofdyp4,ensembl:human
ENSG00000230377,ELOCP7,TCEB1P7,tceb1p7,ensembl:human
ENSG00000249606,TRAPPC2P7,SEDLP7,sedlp7,ensembl:human
ENSG00000172468,HSFY1,HSF2L,hsf2l,ensembl:human
ENSG00000172468,HSFY1,HSFY,hsfy,ensembl:human
ENSG00000182415,CDY2A,CDY2,cdy2,ensembl:human
ENSG00000233126,ZNF736P3Y,ZNF381P,znf381p,ensembl:human
ENSG00000233126,ZNF736P3Y,ZNF736P3,znf736p3,ensembl:human
ENSG00000227251,TRIM60P9Y,TRIM60P9,trim60p9,ensembl:human
ENSG00000227251,TRIM60P9Y,TRIM60PY9,trim60py9,ensembl:human
ENSG00000233634,GOT2P5,GOT2Y,got2y,ensembl:human
ENSG00000237701,ATP5PFP1,ATP5JP1,atp5jp1,ensembl:human
ENSG00000232976,TRIM60P10Y,TRIM60P10,trim60p10,ensembl:human
ENSG00000232976,TRIM60P10Y,TRIM60PY10,trim60py10,ensembl:human
ENSG00000226270,ZNF736P2Y,ZNF736P2,znf736p2,ensembl:human
ENSG00000227837,TRIM60P11Y,TRIM60P11,trim60p11,ensembl:human
ENSG00000227837,TRIM60P11Y,TRIM60PY11,trim60py11,ensembl:human
ENSG00000223978,ZNF736P1Y,ZNF736P1,znf736p1,ensembl:human
ENSG00000185894,BPY2C,VCY2C,vcy2c,ensembl:human
ENSG00000228296,TTTY4C,LINC00125,linc00125,ensembl:human
ENSG00000291488,ITGA9,ALPHA-RLC,alpharlc,ensembl:human
ENSG00000291488,ITGA9,ITGA4L,itga4l,ensembl:human
ENSG00000291488,ITGA9,RLC,rlc,ensembl:human
ENSG00000291493,RNU7-73P,U7.73,u773,ensembl:human
ENSG00000129873,CDY2B,CDY,cdy,ensembl:human
ENSG00000184895,SRY,TDF,tdf,ensembl:human
ENSG00000129824,RPS4Y1,MGC119100,mgc119100,ensembl:human
ENSG00000129824,RPS4Y1,MGC5070,mgc5070,ensembl:human
ENSG00000129824,RPS4Y1,RPS4Y,rps4y,ensembl:human
ENSG00000129824,RPS4Y1,S4,s4,ensembl:human
ENSG00000215414,PSMA6P1,PSMA6-LIKE,psma6like,ensembl:human
ENSG00000215414,PSMA6P1,PSMA6P,psma6p,ensembl:human
ENSG00000215414,PSMA6P1,PSMA6Y,psma6y,ensembl:human
ENSG00000224035,SFPQP1,SFPQP,sfpqp,ensembl:human
ENSG00000234059,CASKP1,CASKP,caskp,ensembl:human
ENSG00000154620,TMSB4Y,TB4Y,tb4y,ensembl:human
ENSG00000129864,VCY,BPY1,bpy1,ensembl:human
ENSG00000129864,VCY,VCY1,vcy1,ensembl:human
ENSG00000129864,VCY,VCY1A,vcy1a,ensembl:human
ENSG00000188120,DAZ1,DAZ,daz,ensembl:human
ENSG00000188120,DAZ1,SPGY,spgy,ensembl:human
ENSG00000099721,AMELY,AMGL,amgl,ensembl:human
ENSG00000092377,TBL1Y,TBL1,tbl1,ensembl:human
ENSG00000205944,DAZ2,MGC126442,mgc126442,ensembl:human
ENSG00000205944,DAZ2,PDP1678,pdp1678,ensembl:human
ENSG00000226555,AGKP1,AGKY1,agky1,ensembl:human
ENSG00000228787,NLGN4Y-AS1,NLGN4Y-AS,nlgn4yas,ensembl:human
ENSG00000232695,ELOCP17,TCEB1P17,tceb1p17,ensembl:human
ENSG00000235511,OFD1P18Y,71-7A2,717a2,ensembl:human
ENSG00000235511,OFD1P18Y,CYORF1,cyorf1,ensembl:human
ENSG00000235511,OFD1P18Y,OFD1P18,ofd1p18,ensembl:human
ENSG00000235511,OFD1P18Y,OFD1PY18,ofd1py18,ensembl:human
ENSG00000232914,TRAPPC2P4,SEDLP4,sedlp4,ensembl:human
ENSG00000227867,ELOCP11,TCEB1P11,tceb1p11,ensembl:human
ENSG00000233843,CYCSP48,HCP48,hcp48,ensembl:human
ENSG00000129862,VCY1B,BPY1B,bpy1b,ensembl:human
ENSG00000283068,IBTK,BTBD26,btbd26,ensembl:human
ENSG00000283068,IBTK,BTKI,btki,ensembl:human
ENSG00000283068,IBTK,DKFZP564B116,dkfzp564b116,ensembl:human
ENSG00000288124,C1RL,C1R-LP,c1rlp,ensembl:human
ENSG00000288124,C1RL,C1RL1,c1rl1,ensembl:human
ENSG00000280969,RPS4Y2,RPS4Y2P,rps4y2p,ensembl:human
ENSG00000229551,GAPDHP17,GAPDHP18,gapdhp18,ensembl:human
ENSG00000183146,PRORY,CYORF17,cyorf17,ensembl:human
ENSG00000169849,TSPY14P,TSPYP4,tspyp4,ensembl:human
ENSG00000169811,RBMY1HP,RBMY1H,rbmy1h,ensembl:human
ENSG00000184991,TTTY13,NCRNA00136,ncrna00136,ensembl:human
ENSG00000184991,TTTY13,TTY13,tty13,ensembl:human
ENSG00000271123,ELOCP5,TCEB1P5,tceb1p5,ensembl:human
ENSG00000227915,ELOCP16,TCEB1P16,tceb1p16,ensembl:human
ENSG00000232845,TRAPPC2P9,TRAPPC2P4B,trappc2p4b,ensembl:human
ENSG00000237302,OFD1P11Y,OFD1P11,ofd1p11,ensembl:human
ENSG00000237302,OFD1P11Y,OFD1PY11,ofd1py11,ensembl:human
ENSG00000237302,OFD1P11Y,OFDYP11,ofdyp11,ensembl:human
ENSG00000288352,C1RL-AS1,MATL2963,matl2963,ensembl:human
ENSG00000099715,PCDH11Y,PCDH22,pcdh22,ensembl:human
ENSG00000099715,PCDH11Y,PCDHY,pcdhy,ensembl:human
ENSG00000288369,RBP5,CRBP-III,crbpiii,ensembl:human
ENSG00000288369,RBP5,CRBP3,crbp3,ensembl:human
ENSG00000231540,ELOCP9,TCEB1P9,tceb1p9,ensembl:human
ENSG00000280961,TTTY3B,LNCRNA00122,lncrna00122,ensembl:human
ENSG00000288427,CLSTN3,CDHR14,cdhr14,ensembl:human
ENSG00000288427,CLSTN3,CSTN3,cstn3,ensembl:human
ENSG00000288427,CLSTN3,KIAA0726,kiaa0726,ensembl:human
ENSG00000228465,TRAPPC2P10,TRAPPC2P5B,trappc2p5b,ensembl:human
ENSG00000232585,OFD1P12Y,OFD1P12,ofd1p12,ensembl:human
ENSG00000232585,OFD1P12Y,OFD1PY12,ofd1py12,ensembl:human
ENSG00000232585,OFD1P12Y,OFDYP12,ofdyp12,ensembl:human
ENSG00000234081,ELOCP10,TCEB1P10,tceb1p10,ensembl:human
ENSG00000225491,UBE2Q2P4Y,UBE2Q2PY1,ube2q2py1,ensembl:human
ENSG00000224827,LINC00265-2P,NCRNA00265-2P,ncrna002652p,ensembl:human
ENSG00000224827,LINC00265-2P,NCRNA00265B,ncrna00265b,ensembl:human
ENSG00000227439,TTTY17B,NCRNA00141,ncrna00141,ensembl:human
ENSG00000224210,TRIM60P5Y,TRIM60P5,trim60p5,ensembl:human
ENSG00000224210,TRIM60P5Y,TRIM60PY5,trim60py5,ensembl:human
ENSG00000235412,TTTY4B,LINC00124,linc00124,ensembl:human
ENSG00000183795,BPY2B,VCY2B,vcy2b,ensembl:human
ENSG00000233944,LINC00265-3P,NCRNA00265-3P,ncrna002653p,ensembl:human
ENSG00000233944,LINC00265-3P,NCRNA00265C,ncrna00265c,ensembl:human
ENSG00000223636,UBE2Q2P5Y,UBE2Q2PY2,ube2q2py2,ensembl:human
ENSG00000172297,GOLGA2P3Y,GOLGA2LY2,golga2ly2,ensembl:human
ENSG00000172297,GOLGA2P3Y,GOLGA2P3,golga2p3,ensembl:human
ENSG00000270535,ELOCP34,TCEB1P34,tceb1p34,ensembl:human
ENSG00000225287,OFD1P13Y,OFD1P13,ofd1p13,ensembl:human
ENSG00000225287,OFD1P13Y,OFD1PY13,ofd1py13,ensembl:human
ENSG00000225287,OFD1P13Y,OFDYP13,ofdyp13,ensembl:human
ENSG00000225256,TRAPPC2P5,SEDLP5,sedlp5,ensembl:human
ENSG00000231141,TTTY3,LINC00121,linc00121,ensembl:human
ENSG00000231141,TTTY3,TTTY3A,ttty3a,ensembl:human
ENSG00000231141,TTTY3,TTY3,tty3,ensembl:human
ENSG00000224240,CYCSP49,CYCSP54,cycsp54,ensembl:human
ENSG00000224240,CYCSP49,HCP49,hcp49,ensembl:human
ENSG00000227629,SLC25A15P1,SLC25A15P,slc25a15p,ensembl:human
ENSG00000227629,SLC25A15P1,SLC25A15PY1,slc25a15py1,ensembl:human
ENSG00000237917,PARP4P1,ADPRTL1P,adprtl1p,ensembl:human
ENSG00000237917,PARP4P1,PARP4P,parp4p,ensembl:human
ENSG00000237917,PARP4P1,PARP4PY1,parp4py1,ensembl:human
ENSG00000231514,CCNQP2,FAM58AP1,fam58ap1,ensembl:human
ENSG00000231514,CCNQP2,FAM58CP,fam58cp,ensembl:human
ENSG00000231514,CCNQP2,FAM58Y,fam58y,ensembl:human
ENSG00000172288,CDY1,CDY1A,cdy1a,ensembl:human
ENSG00000234414,RBMY1A1,RBM1,rbm1,ensembl:human
ENSG00000234414,RBMY1A1,RBM2,rbm2,ensembl:human
ENSG00000234414,RBMY1A1,YRRM1,yrrm1,ensembl:human
ENSG00000234414,RBMY1A1,YRRM2,yrrm2,ensembl:human
ENSG00000288217,PEX5,PTS1R,pts1r,ensembl:human
ENSG00000288217,PEX5,PXR1,pxr1,ensembl:human
ENSG00000180910,TTTY11,NCRNA00134,ncrna00134,ensembl:human
ENSG00000180910,TTTY11,TTY11,tty11,ensembl:human
ENSG00000224060,ARSLP1,ARSEP,arsep,ensembl:human
ENSG00000224060,ARSLP1,ARSEP1,arsep1,ensembl:human
ENSG00000242153,OFD1P6Y,OFD1P2,ofd1p2,ensembl:human
ENSG00000242153,OFD1P6Y,OFD1P6,ofd1p6,ensembl:human
ENSG00000242153,OFD1P6Y,OFD1PY6,ofd1py6,ensembl:human
ENSG00000242153,OFD1P6Y,OFDYP6,ofdyp6,ensembl:human
ENSG00000250868,XKRY,XKRY1,xkry1,ensembl:human
ENSG00000244646,XKRYP7,XKRY2,xkry2,ensembl:human
ENSG00000227289,HSFY3P,HSFYP2,hsfyp2,ensembl:human
ENSG00000241859,ANOS2P,ADMLY,admly,ensembl:human
ENSG00000241859,ANOS2P,KAL-Y,kaly,ensembl:human
ENSG00000241859,ANOS2P,KALP,kalp,ensembl:human
ENSG00000239533,GOLGA2P2Y,GOLGA2LY1,golga2ly1,ensembl:human
ENSG00000239533,GOLGA2P2Y,GOLGA2P2,golga2p2,ensembl:human
ENSG00000291016,GOLGA2P2Y,GOLGA2LY1,golga2ly1,ensembl:human
ENSG00000291016,GOLGA2P2Y,GOLGA2P2,golga2p2,ensembl:human
ENSG00000131002,TXLNGY,CYORF15A,cyorf15a,ensembl:human
ENSG00000131002,TXLNGY,CYORF15B,cyorf15b,ensembl:human
ENSG00000131002,TXLNGY,TXLNG2P,txlng2p,ensembl:human
ENSG00000206159,GYG2P1,GYG2P,gyg2p,ensembl:human
ENSG00000232924,ELOCP4,TCEB1P4,tceb1p4,ensembl:human
ENSG00000232808,TTTY20,NCRNA00145,ncrna00145,ensembl:human
ENSG00000228383,FAM197Y7,FAM197Y7P,fam197y7p,ensembl:human
ENSG00000283085,TPBG,5T4,5t4,ensembl:human
ENSG00000283085,TPBG,5T4-AG,5t4ag,ensembl:human
ENSG00000228927,TSPY3,CT78,ct78,ensembl:human
ENSG00000099725,PRKY,PRKXP3,prkxp3,ensembl:human
ENSG00000099725,PRKY,PRKYP,prkyp,ensembl:human
ENSG00000290725,XKRYP7,XKRY2,xkry2,ensembl:human
ENSG00000215580,BCORP1,BCORL2,bcorl2,ensembl:human
ENSG00000215580,BCORP1,FLJ39821,flj39821,ensembl:human
ENSG00000290330,FAM197Y5,FAM197Y5P,fam197y5p,ensembl:human
ENSG00000225516,FAM197Y5,FAM197Y5P,fam197y5p,ensembl:human
ENSG00000258992,TSPY1,CT78,ct78,ensembl:human
ENSG00000258992,TSPY1,TSPY,tspy,ensembl:human
ENSG00000290373,FAM197Y4,FAM197Y4P,fam197y4p,ensembl:human
ENSG00000274196,FAM197Y4,FAM197Y4P,fam197y4p,ensembl:human
ENSG00000238074,TSPY9,TSPY9P,tspy9p,ensembl:human
ENSG00000234803,FAM197Y2,CYORF16,cyorf16,ensembl:human
ENSG00000234803,FAM197Y2,FAM197Y2P,fam197y2p,ensembl:human
ENSG00000291501,TRIM71,LIN-41,lin41,ensembl:human
ENSG00000291502,CNOT10,FLJ12890,flj12890,ensembl:human
ENSG00000291502,CNOT10,FLJ13165,flj13165,ensembl:human
ENSG00000224336,FAM197Y1,FAM197Y1P,fam197y1p,ensembl:human
ENSG00000224075,TTTY22,NCRNA00147,ncrna00147,ensembl:human
ENSG00000225685,TSPY5P,TSPYP5,tspyp5,ensembl:human
ENSG00000251766,RNA5SP518,RN5S518,rn5s518,ensembl:human
ENSG00000252289,RNA5SP519,RN5S519,rn5s519,ensembl:human
ENSG00000251705,RNA5-8SP6,RN5-8S6,rn58s6,ensembl:human
ENSG00000168757,TSPY2,TSPYQ1,tspyq1,ensembl:human
ENSG00000229643,LINC00280,NCRNA00280,ncrna00280,ensembl:human
ENSG00000239225,TTTY23,NCRNA00148,ncrna00148,ensembl:human
ENSG00000230663,FAM224B,LINC00230B,linc00230b,ensembl:human
ENSG00000230663,FAM224B,NCRNA00230B,ncrna00230b,ensembl:human
ENSG00000147753,TTTY7,LINC00129,linc00129,ensembl:human
ENSG00000147753,TTTY7,TTTY21B,ttty21b,ensembl:human
ENSG00000147753,TTTY7,TTTY7A,ttty7a,ensembl:human
ENSG00000185700,TTTY8B,NCRNA00217,ncrna00217,ensembl:human
ENSG00000263150,OR8J2,OR8J2P,or8j2p,ensembl:human
ENSG00000261897,OR5T3,OR5T3Q,or5t3q,ensembl:human
ENSG00000262784,OR5T1,OR5T1P,or5t1p,ensembl:human
ENSG00000229236,TTTY10,LNC-KDM5D-4,lnckdm5d4,ensembl:human
ENSG00000229236,TTTY10,NCRNA00133,ncrna00133,ensembl:human
ENSG00000290323,TTTY16,NCRNA00139,ncrna00139,ensembl:human
ENSG00000237048,TTTY12,NCRNA00135,ncrna00135,ensembl:human
ENSG00000237048,TTTY12,TTY11,tty11,ensembl:human
ENSG00000212855,TTTY2,LINC00109,linc00109,ensembl:human
ENSG00000212855,TTTY2,TTY2,tty2,ensembl:human
ENSG00000147761,TTTY7B,NCRNA00215,ncrna00215,ensembl:human
ENSG00000147761,TTTY7B,TTTY21,ttty21,ensembl:human
ENSG00000233070,ZFY-AS1,ZFY-AS,zfyas,ensembl:human
ENSG00000223641,TTTY17C,NCRNA00142,ncrna00142,ensembl:human
ENSG00000228786,SEPTIN14P23,LINC00266-4P,linc002664p,ensembl:human
ENSG00000228786,SEPTIN14P23,NCRNA00266-4P,ncrna002664p,ensembl:human
ENSG00000228786,SEPTIN14P23,NCRNA00266D,ncrna00266d,ensembl:human
ENSG00000228786,SEPTIN14P23,NCRNA00266Y2,ncrna00266y2,ensembl:human
ENSG00000228786,SEPTIN14P23,SEPT14P23,sept14p23,ensembl:human
ENSG00000291033,TXLNGY,CYorf15A,cyorf15a,ensembl:human
ENSG00000291033,TXLNGY,CYorf15B,cyorf15b,ensembl:human
ENSG00000291033,TXLNGY,TXLNG2P,txlng2p,ensembl:human
ENSG00000231535,LINC00278,NCRNA00278,ncrna00278,ensembl:human
ENSG00000231535,LINC00278,YY1BM,yy1bm,ensembl:human
ENSG00000129845,TTTY1,LINC00033,linc00033,ensembl:human
ENSG00000129845,TTTY1,NCRNA00033,ncrna00033,ensembl:human
ENSG00000129845,TTTY1,TTY1,tty1,ensembl:human
ENSG00000290381,TTTY11,NCRNA00134,ncrna00134,ensembl:human
ENSG00000290381,TTTY11,TTY11,tty11,ensembl:human
ENSG00000291031,BCORP1,BCORL2,bcorl2,ensembl:human
ENSG00000285435,H3-4,H3.4,h34,ensembl:human
ENSG00000285435,H3-4,H3/G,h3g,ensembl:human
ENSG00000285435,H3-4,H3C16,h3c16,ensembl:human
ENSG00000285435,H3-4,H3FT,h3ft,ensembl:human
ENSG00000285435,H3-4,H3T,h3t,ensembl:human
ENSG00000285435,H3-4,HIST3H3,hist3h3,ensembl:human
ENSG00000284841,H2AC25,H2AW,h2aw,ensembl:human
ENSG00000284841,H2AC25,HIST3H2A,hist3h2a,ensembl:human
ENSG00000284841,H2AC25,MGC3165,mgc3165,ensembl:human
ENSG00000286217,LINC00279,NCRNA00279,ncrna00279,ensembl:human
ENSG00000285449,H2BC26,H2BU1,h2bu1,ensembl:human
ENSG00000285449,H2BC26,HIST3H2BB,hist3h2bb,ensembl:human
ENSG00000284998,MIR4666A,HSA-MIR-4666,hsamir4666,ensembl:human
ENSG00000284998,MIR4666A,MIR4666,mir4666,ensembl:human
ENSG00000285234,H2BC27P,H2BU2P,h2bu2p,ensembl:human
ENSG00000285234,H2BC27P,HIST3H2BA,hist3h2ba,ensembl:human
ENSG00000285426,RNF187,RACO-1,raco1,ensembl:human
ENSG00000285166,RNA5S1,RN5S1,rn5s1,ensembl:human
ENSG00000233699,TTTY18,NCRNA00143,ncrna00143,ensembl:human
ENSG00000285285,RNA5S2,RN5S2,rn5s2,ensembl:human
ENSG00000285168,RNA5S3,RN5S3,rn5s3,ensembl:human
ENSG00000284853,RNA5S16,RN5S16,rn5s16,ensembl:human
ENSG00000285158,RNA5S17,RN5S17,rn5s17,ensembl:human
ENSG00000284877,RNA5SP18,RN5S18,rn5s18,ensembl:human
ENSG00000285311,DUSP5P1,DUSP5P,dusp5p,ensembl:human
ENSG00000285311,DUSP5P1,FLJ34941,flj34941,ensembl:human
ENSG00000285319,FTH1P2,FTHL2,fthl2,ensembl:human
ENSG00000284984,RHOU,ARHU,arhu,ensembl:human
ENSG00000284984,RHOU,CDC42L1,cdc42l1,ensembl:human
ENSG00000284984,RHOU,DJ646B12.2,dj646b122,ensembl:human
ENSG00000284984,RHOU,FJ646B12.2,fj646b122,ensembl:human
ENSG00000284984,RHOU,FLJ10616,flj10616,ensembl:human
ENSG00000284984,RHOU,HG28K,hg28k,ensembl:human
ENSG00000284984,RHOU,WRCH-1,wrch1,ensembl:human
ENSG00000285153,BTNL10P,BTN4,btn4,ensembl:human
ENSG00000285153,BTNL10P,BTNL10,btnl10,ensembl:human
ENSG00000285153,BTNL10P,BUTR1,butr1,ensembl:human
ENSG00000183385,TTTY8,LINC00130,linc00130,ensembl:human
ENSG00000183385,TTTY8,NCRNA00130,ncrna00130,ensembl:human
ENSG00000183385,TTTY8,TTY8,tty8,ensembl:human
ENSG00000293442,PRKY,PRKXP3,prkxp3,ensembl:human
ENSG00000293442,PRKY,PRKYP,prkyp,ensembl:human
ENSG00000227166,STSP1,STS-Y,stsy,ensembl:human
ENSG00000227166,STSP1,STSP,stsp,ensembl:human
ENSG00000227447,XGY1,XGPY,xgpy,ensembl:human
ENSG00000227447,XGY1,XGPY1,xgpy1,ensembl:human
ENSG00000176728,TTTY14,CYORF14,cyorf14,ensembl:human
ENSG00000176728,TTTY14,NCRNA00137,ncrna00137,ensembl:human
ENSG00000176728,TTTY14,NCRNA00185,ncrna00185,ensembl:human
ENSG00000176728,TTTY14,PRO2834,pro2834,ensembl:human
ENSG00000176728,TTTY14,TTY14,tty14,ensembl:human
ENSG00000226011,OFD1P1Y,OFD1P1,ofd1p1,ensembl:human
ENSG00000226011,OFD1P1Y,OFDYP1,ofdyp1,ensembl:human
ENSG00000237659,RNASEH2CP1,AYP1P1,ayp1p1,ensembl:human
ENSG00000290840,XGY2,XGPY2,xgpy2,ensembl:human
ENSG00000232583,GPR143YP,GPR143P,gpr143p,ensembl:human
ENSG00000232583,GPR143YP,GPR143Y,gpr143y,ensembl:human
ENSG00000232583,GPR143YP,OA1P,oa1p,ensembl:human
ENSG00000234888,OFD1P15Y,OFD1P15,ofd1p15,ensembl:human
ENSG00000234888,OFD1P15Y,OFD1PY15,ofd1py15,ensembl:human
ENSG00000234888,OFD1P15Y,OFDYP15,ofdyp15,ensembl:human
ENSG00000229238,PPP1R12BP1,PPP1R12BP,ppp1r12bp,ensembl:human
ENSG00000229238,PPP1R12BP1,PPP1R12BPY1,ppp1r12bpy1,ensembl:human
ENSG00000226611,OFD1P2Y,OFD1P2,ofd1p2,ensembl:human
ENSG00000226611,OFD1P2Y,OFD1PY2,ofd1py2,ensembl:human
ENSG00000226611,OFD1P2Y,OFDYP2,ofdyp2,ensembl:human
ENSG00000240438,OFD1P5Y,OFD1P5,ofd1p5,ensembl:human
ENSG00000240438,OFD1P5Y,OFD1PY5,ofd1py5,ensembl:human
ENSG00000240438,OFD1P5Y,OFDYP5,ofdyp5,ensembl:human
ENSG00000225466,OFD1P10Y,OFD1P10,ofd1p10,ensembl:human
ENSG00000225466,OFD1P10Y,OFD1PY10,ofd1py10,ensembl:human
ENSG00000225466,OFD1P10Y,OFDYP10,ofdyp10,ensembl:human
ENSG00000288485,ELP5,C17ORF81,c17orf81,ensembl:human
ENSG00000288485,ELP5,DERP6,derp6,ensembl:human
ENSG00000223698,GOLGA6L11P,GOLGA6L15P,golga6l15p,ensembl:human
ENSG00000242854,DNM1P24,DNM1DN15-1,dnm1dn151,ensembl:human
ENSG00000242854,DNM1P24,DNM1DN15@,dnm1dn15,ensembl:human
ENSG00000244231,CSPG4P2Y,CSPG4LYP2,cspg4lyp2,ensembl:human
